time,customer_no,location
14:50:00,471,fruit
14:51:00,461,dairy
14:51:00,464,fruit
14:51:00,465,spices
14:51:00,468,fruit
14:51:00,469,drinks
14:51:00,470,spices
14:51:00,471,checkout
14:51:00,472,fruit
14:52:00,461,dairy
14:52:00,464,fruit
14:52:00,465,dairy
14:52:00,468,fruit
14:52:00,469,drinks
14:52:00,470,spices
14:52:00,472,fruit
14:52:00,473,spices
14:53:00,461,dairy
14:53:00,464,fruit
14:53:00,465,dairy
14:53:00,468,checkout
14:53:00,469,drinks
14:53:00,470,dairy
14:53:00,472,dairy
14:53:00,473,checkout
14:53:00,474,dairy
14:54:00,461,checkout
14:54:00,464,spices
14:54:00,465,dairy
14:54:00,469,spices
14:54:00,470,drinks
14:54:00,472,dairy
14:54:00,474,dairy
14:54:00,475,fruit
14:55:00,464,dairy
14:55:00,465,dairy
14:55:00,469,spices
14:55:00,470,fruit
14:55:00,472,dairy
14:55:00,474,spices
14:55:00,475,fruit
14:55:00,476,drinks
14:56:00,464,dairy
14:56:00,465,dairy
14:56:00,469,checkout
14:56:00,470,dairy
14:56:00,472,dairy
14:56:00,474,spices
14:56:00,475,spices
14:56:00,476,drinks
14:56:00,477,fruit
14:57:00,464,dairy
14:57:00,465,dairy
14:57:00,470,dairy
14:57:00,472,dairy
14:57:00,474,dairy
14:57:00,475,spices
14:57:00,476,checkout
14:57:00,477,fruit
14:57:00,478,drinks
14:58:00,464,dairy
14:58:00,465,fruit
14:58:00,470,drinks
14:58:00,472,checkout
14:58:00,474,dairy
14:58:00,475,drinks
14:58:00,477,checkout
14:58:00,478,checkout
14:58:00,479,fruit
14:59:00,464,dairy
14:59:00,465,checkout
14:59:00,470,checkout
14:59:00,474,dairy
14:59:00,475,drinks
14:59:00,478,checkout
14:59:00,479,fruit
14:59:00,480,fruit
15:00:00,464,dairy
15:00:00,470,checkout
15:00:00,474,dairy
15:00:00,475,drinks
15:00:00,479,fruit
15:00:00,480,fruit
15:00:00,481,dairy
15:01:00,464,checkout
15:01:00,474,spices
15:01:00,475,fruit
15:01:00,479,fruit
15:01:00,480,fruit
15:01:00,481,dairy
15:01:00,482,drinks
15:02:00,474,spices
15:02:00,475,spices
15:02:00,479,fruit
15:02:00,480,fruit
15:02:00,481,dairy
15:02:00,482,drinks
15:02:00,483,spices
15:03:00,474,spices
15:03:00,475,dairy
15:03:00,479,fruit
15:03:00,480,fruit
15:03:00,481,dairy
15:03:00,482,drinks
15:03:00,483,spices
15:03:00,484,fruit
15:04:00,474,drinks
15:04:00,475,dairy
15:04:00,479,fruit
15:04:00,480,drinks
15:04:00,481,dairy
15:04:00,482,checkout
15:04:00,483,checkout
15:04:00,484,checkout
15:04:00,485,spices
15:05:00,474,drinks
15:05:00,475,dairy
15:05:00,479,fruit
15:05:00,480,drinks
15:05:00,481,dairy
15:05:00,483,checkout
15:05:00,485,dairy
15:05:00,486,drinks
15:06:00,474,drinks
15:06:00,475,dairy
15:06:00,479,fruit
15:06:00,480,drinks
15:06:00,481,dairy
15:06:00,485,fruit
15:06:00,486,drinks
15:06:00,487,fruit
15:07:00,474,drinks
15:07:00,475,dairy
15:07:00,479,fruit
15:07:00,480,checkout
15:07:00,481,checkout
15:07:00,485,checkout
15:07:00,486,drinks
15:07:00,487,checkout
15:07:00,488,fruit
15:08:00,474,checkout
15:08:00,475,dairy
15:08:00,479,dairy
15:08:00,481,checkout
15:08:00,486,drinks
15:08:00,488,fruit
15:08:00,489,dairy
15:09:00,475,drinks
15:09:00,479,dairy
15:09:00,486,drinks
15:09:00,488,fruit
15:09:00,489,dairy
15:09:00,490,drinks
15:10:00,475,drinks
15:10:00,479,dairy
15:10:00,486,drinks
15:10:00,488,fruit
15:10:00,489,dairy
15:10:00,490,checkout
15:10:00,491,spices
15:11:00,475,spices
15:11:00,479,dairy
15:11:00,486,fruit
15:11:00,488,checkout
15:11:00,489,dairy
15:11:00,491,spices
15:11:00,492,spices
15:12:00,475,dairy
15:12:00,479,dairy
15:12:00,486,fruit
15:12:00,489,dairy
15:12:00,491,spices
15:12:00,492,spices
15:12:00,493,fruit
15:13:00,475,checkout
15:13:00,479,spices
15:13:00,486,checkout
15:13:00,489,fruit
15:13:00,491,spices
15:13:00,492,dairy
15:13:00,493,dairy
15:13:00,494,spices
15:14:00,479,fruit
15:14:00,489,spices
15:14:00,491,checkout
15:14:00,492,dairy
15:14:00,493,checkout
15:14:00,494,dairy
15:14:00,495,spices
15:15:00,479,fruit
15:15:00,489,drinks
15:15:00,492,dairy
15:15:00,494,spices
15:15:00,495,spices
15:15:00,496,spices
15:16:00,479,fruit
15:16:00,489,drinks
15:16:00,492,dairy
15:16:00,494,drinks
15:16:00,495,checkout
15:16:00,496,drinks
15:16:00,497,dairy
15:17:00,479,fruit
15:17:00,489,dairy
15:17:00,492,dairy
15:17:00,494,checkout
15:17:00,496,checkout
15:17:00,497,dairy
15:17:00,498,drinks
15:18:00,479,fruit
15:18:00,489,checkout
15:18:00,492,drinks
15:18:00,496,checkout
15:18:00,497,dairy
15:18:00,498,drinks
15:18:00,499,drinks
15:19:00,479,checkout
15:19:00,492,checkout
15:19:00,497,fruit
15:19:00,498,fruit
15:19:00,499,drinks
15:19:00,500,drinks
15:20:00,492,checkout
15:20:00,497,dairy
15:20:00,498,fruit
15:20:00,499,fruit
15:20:00,500,fruit
15:20:00,501,drinks
15:21:00,497,dairy
15:21:00,498,fruit
15:21:00,499,fruit
15:21:00,500,checkout
15:21:00,501,drinks
15:21:00,502,fruit
15:22:00,497,dairy
15:22:00,498,spices
15:22:00,499,fruit
15:22:00,501,drinks
15:22:00,502,fruit
15:22:00,503,fruit
15:23:00,497,dairy
15:23:00,498,spices
15:23:00,499,checkout
15:23:00,501,drinks
15:23:00,502,fruit
15:23:00,503,fruit
15:23:00,504,drinks
15:24:00,497,dairy
15:24:00,498,spices
15:24:00,501,drinks
15:24:00,502,fruit
15:24:00,503,fruit
15:24:00,504,spices
15:24:00,505,fruit
15:25:00,497,dairy
15:25:00,498,drinks
15:25:00,501,drinks
15:25:00,502,fruit
15:25:00,503,fruit
15:25:00,504,spices
15:25:00,505,checkout
15:25:00,506,dairy
15:26:00,497,dairy
15:26:00,498,drinks
15:26:00,501,drinks
15:26:00,502,fruit
15:26:00,503,drinks
15:26:00,504,drinks
15:26:00,506,checkout
15:26:00,507,spices
15:27:00,497,dairy
15:27:00,498,spices
15:27:00,501,drinks
15:27:00,502,fruit
15:27:00,503,drinks
15:27:00,504,drinks
15:27:00,507,spices
15:27:00,508,spices
15:28:00,497,dairy
15:28:00,498,spices
15:28:00,501,checkout
15:28:00,502,checkout
15:28:00,503,drinks
15:28:00,504,drinks
15:28:00,507,fruit
15:28:00,508,dairy
15:28:00,509,dairy
15:29:00,497,dairy
15:29:00,498,drinks
15:29:00,502,checkout
15:29:00,503,drinks
15:29:00,504,drinks
15:29:00,507,fruit
15:29:00,508,drinks
15:29:00,509,dairy
15:29:00,510,fruit
15:30:00,497,checkout
15:30:00,498,drinks
15:30:00,503,drinks
15:30:00,504,spices
15:30:00,507,fruit
15:30:00,508,drinks
15:30:00,509,dairy
15:30:00,510,fruit
15:30:00,511,drinks
15:31:00,498,drinks
15:31:00,503,drinks
15:31:00,504,checkout
15:31:00,507,fruit
15:31:00,508,drinks
15:31:00,509,dairy
15:31:00,510,fruit
15:31:00,511,checkout
15:31:00,512,drinks
15:32:00,498,drinks
15:32:00,503,drinks
15:32:00,507,fruit
15:32:00,508,checkout
15:32:00,509,spices
15:32:00,510,checkout
15:32:00,512,drinks
15:32:00,513,drinks
15:33:00,498,drinks
15:33:00,503,checkout
15:33:00,507,fruit
15:33:00,509,spices
15:33:00,512,drinks
15:33:00,513,drinks
15:33:00,514,drinks
15:34:00,498,fruit
15:34:00,507,fruit
15:34:00,509,drinks
15:34:00,512,drinks
15:34:00,513,drinks
15:34:00,514,checkout
15:34:00,515,spices
15:35:00,498,dairy
15:35:00,507,fruit
15:35:00,509,drinks
15:35:00,512,drinks
15:35:00,513,drinks
15:35:00,515,drinks
15:35:00,516,spices
15:36:00,498,dairy
15:36:00,507,drinks
15:36:00,509,checkout
15:36:00,512,drinks
15:36:00,513,checkout
15:36:00,515,drinks
15:36:00,516,spices
15:36:00,517,spices
15:37:00,498,dairy
15:37:00,507,drinks
15:37:00,512,spices
15:37:00,515,drinks
15:37:00,516,spices
15:37:00,517,drinks
15:37:00,518,drinks
15:38:00,498,dairy
15:38:00,507,drinks
15:38:00,512,drinks
15:38:00,515,spices
15:38:00,516,fruit
15:38:00,517,fruit
15:38:00,518,drinks
15:38:00,519,spices
15:39:00,498,spices
15:39:00,507,spices
15:39:00,512,drinks
15:39:00,515,drinks
15:39:00,516,checkout
15:39:00,517,dairy
15:39:00,518,drinks
15:39:00,519,dairy
15:39:00,520,fruit
15:40:00,498,spices
15:40:00,507,dairy
15:40:00,512,checkout
15:40:00,515,checkout
15:40:00,517,dairy
15:40:00,518,drinks
15:40:00,519,dairy
15:40:00,520,dairy
15:40:00,521,spices
15:41:00,498,drinks
15:41:00,507,fruit
15:41:00,515,checkout
15:41:00,517,checkout
15:41:00,518,fruit
15:41:00,519,drinks
15:41:00,520,dairy
15:41:00,521,spices
15:41:00,522,fruit
15:42:00,498,checkout
15:42:00,507,fruit
15:42:00,517,checkout
15:42:00,518,fruit
15:42:00,519,drinks
15:42:00,520,dairy
15:42:00,521,spices
15:42:00,522,fruit
15:42:00,523,fruit
15:43:00,507,fruit
15:43:00,518,fruit
15:43:00,519,spices
15:43:00,520,dairy
15:43:00,521,dairy
15:43:00,522,fruit
15:43:00,523,fruit
15:43:00,524,fruit
15:44:00,507,fruit
15:44:00,518,dairy
15:44:00,519,drinks
15:44:00,520,dairy
15:44:00,521,dairy
15:44:00,522,fruit
15:44:00,523,checkout
15:44:00,524,dairy
15:44:00,525,drinks
15:45:00,507,fruit
15:45:00,518,checkout
15:45:00,519,drinks
15:45:00,520,dairy
15:45:00,521,dairy
15:45:00,522,fruit
15:45:00,524,dairy
15:45:00,525,spices
15:45:00,526,spices
15:46:00,507,fruit
15:46:00,519,checkout
15:46:00,520,spices
15:46:00,521,dairy
15:46:00,522,fruit
15:46:00,524,checkout
15:46:00,525,dairy
15:46:00,526,spices
15:46:00,527,drinks
15:47:00,507,checkout
15:47:00,520,spices
15:47:00,521,dairy
15:47:00,522,fruit
15:47:00,525,dairy
15:47:00,526,drinks
15:47:00,527,drinks
15:47:00,528,drinks
15:48:00,520,spices
15:48:00,521,dairy
15:48:00,522,checkout
15:48:00,525,dairy
15:48:00,526,drinks
15:48:00,527,spices
15:48:00,528,drinks
15:48:00,529,fruit
15:49:00,520,spices
15:49:00,521,dairy
15:49:00,525,dairy
15:49:00,526,checkout
15:49:00,527,checkout
15:49:00,528,drinks
15:49:00,529,checkout
15:49:00,530,dairy
15:50:00,520,spices
15:50:00,521,checkout
15:50:00,525,dairy
15:50:00,527,checkout
15:50:00,528,drinks
15:50:00,530,dairy
15:50:00,531,spices
15:51:00,520,dairy
15:51:00,525,dairy
15:51:00,528,drinks
15:51:00,530,checkout
15:51:00,531,spices
15:51:00,532,drinks
15:52:00,520,dairy
15:52:00,525,dairy
15:52:00,528,drinks
15:52:00,531,checkout
15:52:00,532,drinks
15:52:00,533,dairy
15:53:00,520,dairy
15:53:00,525,dairy
15:53:00,528,drinks
15:53:00,532,drinks
15:53:00,533,dairy
15:53:00,534,dairy
15:54:00,520,dairy
15:54:00,525,dairy
15:54:00,528,checkout
15:54:00,532,drinks
15:54:00,533,dairy
15:54:00,534,dairy
15:54:00,535,drinks
15:55:00,520,drinks
15:55:00,525,dairy
15:55:00,532,drinks
15:55:00,533,dairy
15:55:00,534,dairy
15:55:00,535,drinks
15:55:00,536,dairy
15:56:00,520,drinks
15:56:00,525,dairy
15:56:00,532,drinks
15:56:00,533,dairy
15:56:00,534,dairy
15:56:00,535,drinks
15:56:00,536,drinks
15:56:00,537,spices
15:57:00,520,checkout
15:57:00,525,dairy
15:57:00,532,drinks
15:57:00,533,dairy
15:57:00,534,spices
15:57:00,535,drinks
15:57:00,536,drinks
15:57:00,537,drinks
15:57:00,538,drinks
15:58:00,525,dairy
15:58:00,532,checkout
15:58:00,533,dairy
15:58:00,534,dairy
15:58:00,535,drinks
15:58:00,536,spices
15:58:00,537,spices
15:58:00,538,drinks
15:58:00,539,dairy
15:59:00,525,dairy
15:59:00,533,dairy
15:59:00,534,spices
15:59:00,535,drinks
15:59:00,536,spices
15:59:00,537,checkout
15:59:00,538,drinks
15:59:00,539,dairy
15:59:00,540,drinks
16:00:00,525,dairy
16:00:00,533,spices
16:00:00,534,spices
16:00:00,535,drinks
16:00:00,536,spices
16:00:00,538,spices
16:00:00,539,fruit
16:00:00,540,drinks
16:00:00,541,dairy
16:01:00,525,dairy
16:01:00,533,spices
16:01:00,534,drinks
16:01:00,535,drinks
16:01:00,536,dairy
16:01:00,538,spices
16:01:00,539,checkout
16:01:00,540,drinks
16:01:00,541,dairy
16:01:00,542,dairy
16:02:00,525,dairy
16:02:00,533,drinks
16:02:00,534,fruit
16:02:00,535,spices
16:02:00,536,dairy
16:02:00,538,drinks
16:02:00,540,drinks
16:02:00,541,dairy
16:02:00,542,dairy
16:02:00,543,spices
16:03:00,525,fruit
16:03:00,533,drinks
16:03:00,534,checkout
16:03:00,535,drinks
16:03:00,536,checkout
16:03:00,538,checkout
16:03:00,540,checkout
16:03:00,541,dairy
16:03:00,542,dairy
16:03:00,543,spices
16:03:00,544,spices
16:04:00,525,checkout
16:04:00,533,drinks
16:04:00,535,drinks
16:04:00,538,checkout
16:04:00,541,dairy
16:04:00,542,dairy
16:04:00,543,spices
16:04:00,544,spices
16:04:00,545,drinks
16:05:00,533,drinks
16:05:00,535,spices
16:05:00,541,dairy
16:05:00,542,checkout
16:05:00,543,checkout
16:05:00,544,dairy
16:05:00,545,fruit
16:05:00,546,dairy
16:06:00,533,drinks
16:06:00,535,drinks
16:06:00,541,fruit
16:06:00,543,checkout
16:06:00,544,dairy
16:06:00,545,fruit
16:06:00,546,dairy
16:06:00,547,fruit
16:07:00,533,checkout
16:07:00,535,checkout
16:07:00,541,fruit
16:07:00,544,checkout
16:07:00,545,checkout
16:07:00,546,spices
16:07:00,547,fruit
16:07:00,548,dairy
16:08:00,535,checkout
16:08:00,541,checkout
16:08:00,545,checkout
16:08:00,546,fruit
16:08:00,547,fruit
16:08:00,548,checkout
16:08:00,549,dairy
16:09:00,541,checkout
16:09:00,546,fruit
16:09:00,547,fruit
16:09:00,549,dairy
16:09:00,550,fruit
16:10:00,546,checkout
16:10:00,547,fruit
16:10:00,549,dairy
16:10:00,550,fruit
16:10:00,551,dairy
16:11:00,547,fruit
16:11:00,549,dairy
16:11:00,550,fruit
16:11:00,551,dairy
16:11:00,552,spices
16:12:00,547,fruit
16:12:00,549,dairy
16:12:00,550,fruit
16:12:00,551,dairy
16:12:00,552,dairy
16:12:00,553,dairy
16:13:00,547,fruit
16:13:00,549,dairy
16:13:00,550,spices
16:13:00,551,dairy
16:13:00,552,checkout
16:13:00,553,dairy
16:13:00,554,spices
16:14:00,547,fruit
16:14:00,549,dairy
16:14:00,550,spices
16:14:00,551,drinks
16:14:00,553,dairy
16:14:00,554,drinks
16:14:00,555,dairy
16:15:00,547,fruit
16:15:00,549,dairy
16:15:00,550,drinks
16:15:00,551,drinks
16:15:00,553,dairy
16:15:00,554,drinks
16:15:00,555,dairy
16:15:00,556,fruit
16:16:00,547,drinks
16:16:00,549,fruit
16:16:00,550,drinks
16:16:00,551,drinks
16:16:00,553,dairy
16:16:00,554,drinks
16:16:00,555,drinks
16:16:00,556,drinks
16:16:00,557,spices
16:17:00,547,drinks
16:17:00,549,fruit
16:17:00,550,drinks
16:17:00,551,spices
16:17:00,553,dairy
16:17:00,554,drinks
16:17:00,555,drinks
16:17:00,556,checkout
16:17:00,557,spices
16:17:00,558,drinks
16:18:00,547,drinks
16:18:00,549,fruit
16:18:00,550,drinks
16:18:00,551,spices
16:18:00,553,dairy
16:18:00,554,drinks
16:18:00,555,fruit
16:18:00,557,spices
16:18:00,558,spices
16:18:00,559,spices
16:19:00,547,fruit
16:19:00,549,spices
16:19:00,550,fruit
16:19:00,551,drinks
16:19:00,553,dairy
16:19:00,554,drinks
16:19:00,555,fruit
16:19:00,557,spices
16:19:00,558,drinks
16:19:00,559,spices
16:19:00,560,drinks
16:20:00,547,fruit
16:20:00,549,dairy
16:20:00,550,fruit
16:20:00,551,drinks
16:20:00,553,checkout
16:20:00,554,drinks
16:20:00,555,dairy
16:20:00,557,spices
16:20:00,558,drinks
16:20:00,559,drinks
16:20:00,560,checkout
16:20:00,561,dairy
16:21:00,547,fruit
16:21:00,549,dairy
16:21:00,550,dairy
16:21:00,551,drinks
16:21:00,554,checkout
16:21:00,555,drinks
16:21:00,557,dairy
16:21:00,558,drinks
16:21:00,559,checkout
16:21:00,561,dairy
16:21:00,562,dairy
16:22:00,547,fruit
16:22:00,549,dairy
16:22:00,550,dairy
16:22:00,551,drinks
16:22:00,555,drinks
16:22:00,557,dairy
16:22:00,558,drinks
16:22:00,561,dairy
16:22:00,562,dairy
16:22:00,563,dairy
16:23:00,547,checkout
16:23:00,549,dairy
16:23:00,550,dairy
16:23:00,551,drinks
16:23:00,555,drinks
16:23:00,557,dairy
16:23:00,558,spices
16:23:00,561,dairy
16:23:00,562,dairy
16:23:00,563,dairy
16:23:00,564,spices
16:24:00,549,dairy
16:24:00,550,fruit
16:24:00,551,checkout
16:24:00,555,fruit
16:24:00,557,checkout
16:24:00,558,spices
16:24:00,561,spices
16:24:00,562,dairy
16:24:00,563,dairy
16:24:00,564,spices
16:24:00,565,spices
16:25:00,549,dairy
16:25:00,550,fruit
16:25:00,555,fruit
16:25:00,558,spices
16:25:00,561,dairy
16:25:00,562,drinks
16:25:00,563,dairy
16:25:00,564,fruit
16:25:00,565,checkout
16:25:00,566,fruit
16:26:00,549,checkout
16:26:00,550,fruit
16:26:00,555,fruit
16:26:00,558,spices
16:26:00,561,dairy
16:26:00,562,checkout
16:26:00,563,fruit
16:26:00,564,drinks
16:26:00,566,dairy
16:26:00,567,dairy
16:27:00,550,checkout
16:27:00,555,dairy
16:27:00,558,checkout
16:27:00,561,drinks
16:27:00,563,fruit
16:27:00,564,fruit
16:27:00,566,dairy
16:27:00,567,dairy
16:27:00,568,dairy
16:28:00,555,dairy
16:28:00,561,drinks
16:28:00,563,dairy
16:28:00,564,fruit
16:28:00,566,dairy
16:28:00,567,fruit
16:28:00,568,dairy
16:28:00,569,fruit
16:29:00,555,dairy
16:29:00,561,checkout
16:29:00,563,dairy
16:29:00,564,checkout
16:29:00,566,spices
16:29:00,567,fruit
16:29:00,568,spices
16:29:00,569,fruit
16:29:00,570,fruit
16:30:00,555,dairy
16:30:00,563,dairy
16:30:00,566,drinks
16:30:00,567,fruit
16:30:00,568,checkout
16:30:00,569,dairy
16:30:00,570,fruit
16:30:00,571,dairy
16:31:00,555,dairy
16:31:00,563,checkout
16:31:00,566,fruit
16:31:00,567,checkout
16:31:00,569,dairy
16:31:00,570,fruit
16:31:00,571,drinks
16:31:00,572,drinks
16:32:00,555,spices
16:32:00,566,fruit
16:32:00,569,checkout
16:32:00,570,fruit
16:32:00,571,drinks
16:32:00,572,drinks
16:32:00,573,drinks
16:33:00,555,checkout
16:33:00,566,fruit
16:33:00,570,checkout
16:33:00,571,drinks
16:33:00,572,checkout
16:33:00,573,dairy
16:33:00,574,dairy
16:34:00,566,checkout
16:34:00,571,checkout
16:34:00,573,dairy
16:34:00,574,checkout
16:34:00,575,drinks
16:35:00,571,checkout
16:35:00,573,dairy
16:35:00,575,drinks
16:35:00,576,spices
16:36:00,573,dairy
16:36:00,575,drinks
16:36:00,576,drinks
16:36:00,577,dairy
16:37:00,573,dairy
16:37:00,575,spices
16:37:00,576,drinks
16:37:00,577,dairy
16:37:00,578,fruit
16:38:00,573,checkout
16:38:00,575,spices
16:38:00,576,fruit
16:38:00,577,dairy
16:38:00,578,fruit
16:38:00,579,dairy
16:39:00,575,dairy
16:39:00,576,fruit
16:39:00,577,dairy
16:39:00,578,dairy
16:39:00,579,dairy
16:39:00,580,drinks
16:40:00,575,dairy
16:40:00,576,fruit
16:40:00,577,dairy
16:40:00,578,dairy
16:40:00,579,dairy
16:40:00,580,spices
16:40:00,581,spices
16:41:00,575,dairy
16:41:00,576,checkout
16:41:00,577,drinks
16:41:00,578,dairy
16:41:00,579,dairy
16:41:00,580,checkout
16:41:00,581,spices
16:41:00,582,spices
16:42:00,575,dairy
16:42:00,577,drinks
16:42:00,578,dairy
16:42:00,579,dairy
16:42:00,581,dairy
16:42:00,582,spices
16:42:00,583,drinks
16:43:00,575,dairy
16:43:00,577,drinks
16:43:00,578,dairy
16:43:00,579,drinks
16:43:00,581,dairy
16:43:00,582,spices
16:43:00,583,drinks
16:43:00,584,fruit
16:44:00,575,checkout
16:44:00,577,drinks
16:44:00,578,checkout
16:44:00,579,checkout
16:44:00,581,checkout
16:44:00,582,dairy
16:44:00,583,drinks
16:44:00,584,spices
16:44:00,585,dairy
16:45:00,577,drinks
16:45:00,579,checkout
16:45:00,582,dairy
16:45:00,583,drinks
16:45:00,584,fruit
16:45:00,585,dairy
16:45:00,586,fruit
16:46:00,577,checkout
16:46:00,582,checkout
16:46:00,583,drinks
16:46:00,584,fruit
16:46:00,585,dairy
16:46:00,586,fruit
16:46:00,587,fruit
16:47:00,582,checkout
16:47:00,583,drinks
16:47:00,584,fruit
16:47:00,585,dairy
16:47:00,586,fruit
16:47:00,587,checkout
16:47:00,588,fruit
16:48:00,583,fruit
16:48:00,584,checkout
16:48:00,585,spices
16:48:00,586,fruit
16:48:00,588,dairy
16:48:00,589,drinks
16:49:00,583,checkout
16:49:00,585,spices
16:49:00,586,fruit
16:49:00,588,dairy
16:49:00,589,drinks
16:49:00,590,spices
16:50:00,585,spices
16:50:00,586,drinks
16:50:00,588,fruit
16:50:00,589,drinks
16:50:00,590,spices
16:50:00,591,dairy
16:51:00,585,fruit
16:51:00,586,fruit
16:51:00,588,fruit
16:51:00,589,fruit
16:51:00,590,dairy
16:51:00,591,dairy
16:51:00,592,dairy
16:52:00,585,checkout
16:52:00,586,fruit
16:52:00,588,fruit
16:52:00,589,fruit
16:52:00,590,dairy
16:52:00,591,spices
16:52:00,592,checkout
16:52:00,593,dairy
16:53:00,586,fruit
16:53:00,588,checkout
16:53:00,589,fruit
16:53:00,590,spices
16:53:00,591,spices
16:53:00,593,dairy
16:53:00,594,dairy
16:54:00,586,checkout
16:54:00,589,fruit
16:54:00,590,drinks
16:54:00,591,spices
16:54:00,593,dairy
16:54:00,594,fruit
16:54:00,595,dairy
16:55:00,589,checkout
16:55:00,590,fruit
16:55:00,591,spices
16:55:00,593,dairy
16:55:00,594,drinks
16:55:00,595,checkout
16:55:00,596,dairy
16:56:00,590,fruit
16:56:00,591,checkout
16:56:00,593,fruit
16:56:00,594,drinks
16:56:00,596,dairy
16:56:00,597,drinks
16:57:00,590,checkout
16:57:00,593,fruit
16:57:00,594,checkout
16:57:00,596,fruit
16:57:00,597,drinks
16:57:00,598,dairy
16:58:00,593,fruit
16:58:00,596,fruit
16:58:00,597,drinks
16:58:00,598,checkout
16:58:00,599,fruit
16:59:00,593,fruit
16:59:00,596,drinks
16:59:00,597,drinks
16:59:00,599,fruit
16:59:00,600,fruit
17:00:00,593,fruit
17:00:00,596,checkout
17:00:00,597,drinks
17:00:00,599,fruit
17:00:00,600,fruit
17:00:00,601,spices
17:01:00,593,fruit
17:01:00,597,checkout
17:01:00,599,fruit
17:01:00,600,fruit
17:01:00,601,fruit
17:01:00,602,spices
17:02:00,593,fruit
17:02:00,599,checkout
17:02:00,600,checkout
17:02:00,601,fruit
17:02:00,602,spices
17:02:00,603,fruit
17:03:00,593,dairy
17:03:00,600,checkout
17:03:00,601,fruit
17:03:00,602,fruit
17:03:00,603,drinks
17:03:00,604,fruit
17:04:00,593,drinks
17:04:00,601,drinks
17:04:00,602,fruit
17:04:00,603,checkout
17:04:00,604,fruit
17:04:00,605,dairy
17:05:00,593,drinks
17:05:00,601,checkout
17:05:00,602,checkout
17:05:00,604,checkout
17:05:00,605,dairy
17:05:00,606,drinks
17:06:00,593,drinks
17:06:00,602,checkout
17:06:00,605,checkout
17:06:00,606,drinks
17:06:00,607,fruit
17:07:00,593,spices
17:07:00,605,checkout
17:07:00,606,drinks
17:07:00,607,fruit
17:07:00,608,spices
17:08:00,593,dairy
17:08:00,606,checkout
17:08:00,607,fruit
17:08:00,608,spices
17:08:00,609,spices
17:09:00,593,dairy
17:09:00,607,fruit
17:09:00,608,spices
17:09:00,609,checkout
17:09:00,610,drinks
17:10:00,593,dairy
17:10:00,607,drinks
17:10:00,608,checkout
17:10:00,610,drinks
17:10:00,611,drinks
17:11:00,593,drinks
17:11:00,607,drinks
17:11:00,610,drinks
17:11:00,611,checkout
17:11:00,612,spices
17:12:00,593,drinks
17:12:00,607,checkout
17:12:00,610,fruit
17:12:00,612,dairy
17:12:00,613,dairy
17:13:00,593,drinks
17:13:00,610,checkout
17:13:00,612,dairy
17:13:00,613,drinks
17:13:00,614,fruit
17:14:00,593,drinks
17:14:00,612,dairy
17:14:00,613,checkout
17:14:00,614,checkout
17:14:00,615,drinks
17:15:00,593,drinks
17:15:00,612,dairy
17:15:00,614,checkout
17:15:00,615,drinks
17:15:00,616,fruit
17:16:00,593,checkout
17:16:00,612,fruit
17:16:00,615,spices
17:16:00,616,fruit
17:16:00,617,dairy
17:17:00,612,checkout
17:17:00,615,spices
17:17:00,616,fruit
17:17:00,617,dairy
17:17:00,618,dairy
17:18:00,615,spices
17:18:00,616,fruit
17:18:00,617,dairy
17:18:00,618,dairy
17:18:00,619,dairy
17:19:00,615,drinks
17:19:00,616,fruit
17:19:00,617,fruit
17:19:00,618,dairy
17:19:00,619,dairy
17:19:00,620,dairy
17:20:00,615,drinks
17:20:00,616,checkout
17:20:00,617,fruit
17:20:00,618,dairy
17:20:00,619,checkout
17:20:00,620,drinks
17:20:00,621,drinks
17:21:00,615,drinks
17:21:00,617,fruit
17:21:00,618,spices
17:21:00,620,drinks
17:21:00,621,drinks
17:21:00,622,spices
17:22:00,615,drinks
17:22:00,617,fruit
17:22:00,618,dairy
17:22:00,620,drinks
17:22:00,621,drinks
17:22:00,622,spices
17:22:00,623,spices
17:23:00,615,drinks
17:23:00,617,fruit
17:23:00,618,dairy
17:23:00,620,drinks
17:23:00,621,checkout
17:23:00,622,dairy
17:23:00,623,fruit
17:23:00,624,fruit
17:24:00,615,fruit
17:24:00,617,dairy
17:24:00,618,dairy
17:24:00,620,checkout
17:24:00,622,dairy
17:24:00,623,checkout
17:24:00,624,dairy
17:24:00,625,drinks
17:25:00,615,checkout
17:25:00,617,dairy
17:25:00,618,dairy
17:25:00,622,dairy
17:25:00,624,drinks
17:25:00,625,spices
17:25:00,626,fruit
17:26:00,617,dairy
17:26:00,618,dairy
17:26:00,622,dairy
17:26:00,624,checkout
17:26:00,625,fruit
17:26:00,626,fruit
17:26:00,627,spices
17:27:00,617,dairy
17:27:00,618,dairy
17:27:00,622,dairy
17:27:00,625,fruit
17:27:00,626,spices
17:27:00,627,dairy
17:27:00,628,dairy
17:28:00,617,drinks
17:28:00,618,dairy
17:28:00,622,dairy
17:28:00,625,fruit
17:28:00,626,spices
17:28:00,627,drinks
17:28:00,628,dairy
17:28:00,629,spices
17:29:00,617,drinks
17:29:00,618,dairy
17:29:00,622,dairy
17:29:00,625,dairy
17:29:00,626,drinks
17:29:00,627,drinks
17:29:00,628,dairy
17:29:00,629,spices
17:29:00,630,drinks
17:30:00,617,checkout
17:30:00,618,dairy
17:30:00,622,dairy
